origin,destination,date_from,date_to,flight_price,hotel_name,stars,address,amenities,hotel_price,total_price
Los Angeles,NYC,2024-02-04,2024-02-05,88,,4,,,374,462
Los Angeles,NYC,2024-02-04,2024-02-09,88,,5,,,1062,1150
San Diego,NYC,2024-02-04,2024-02-05,146,,4,,,374,520
San Diego,NYC,2024-02-04,2024-02-09,146,,5,,,1062,1208
San Francisco,NYC,2024-02-04,2024-02-07,157,,4,,,374,531
San Francisco,NYC,2024-02-04,2024-02-05,157,,5,,,1062,1219
Seattle,NYC,2024-02-04,2024-02-11,173,,4,,,374,547
Seattle,NYC,2024-02-04,2024-02-05,173,,5,,,1062,1235
Chicago,NYC,2024-02-05,2024-02-11,53,,4,,,282,335
Chicago,NYC,2024-02-05,2024-02-09,53,,5,,,1747,1800
Los Angeles,NYC,2024-02-05,2024-02-11,115,,4,,,282,397
Los Angeles,NYC,2024-02-05,2024-02-06,115,,5,,,1747,1862
San Diego,NYC,2024-02-05,2024-02-12,178,,4,,,282,460
San Diego,NYC,2024-02-05,2024-02-07,178,,5,,,1747,1925
San Francisco,NYC,2024-02-05,2024-02-06,113,,4,,,282,395
San Francisco,NYC,2024-02-05,2024-02-11,113,,5,,,1747,1860
Seattle,NYC,2024-02-05,2024-02-08,134,,4,,,282,416
Seattle,NYC,2024-02-05,2024-02-12,134,,5,,,1747,1881
Chicago,NYC,2024-02-06,2024-02-09,127,,4,,,388,515
Chicago,NYC,2024-02-06,2024-02-11,127,,5,,,581,708
Los Angeles,NYC,2024-02-06,2024-02-13,120,,4,,,388,508
Los Angeles,NYC,2024-02-06,2024-02-09,120,,5,,,581,701
San Diego,NYC,2024-02-06,2024-02-09,174,,4,,,388,562
San Diego,NYC,2024-02-06,2024-02-11,174,,5,,,581,755
San Francisco,NYC,2024-02-06,2024-02-09,172,,4,,,388,560
San Francisco,NYC,2024-02-06,2024-02-12,172,,5,,,581,753
Seattle,NYC,2024-02-06,2024-02-07,127,,4,,,388,515
Seattle,NYC,2024-02-06,2024-02-13,127,,5,,,581,708
Chicago,NYC,2024-02-07,2024-02-08,87,,4,,,447,534
Chicago,NYC,2024-02-07,2024-02-08,87,,5,,,1682,1769
Los Angeles,NYC,2024-02-07,2024-02-12,112,,4,,,447,559
Los Angeles,NYC,2024-02-07,2024-02-13,112,,5,,,1682,1794
San Diego,NYC,2024-02-07,2024-02-10,205,,4,,,447,652
San Diego,NYC,2024-02-07,2024-02-13,205,,5,,,1682,1887
San Francisco,NYC,2024-02-07,2024-02-08,108,,4,,,447,555
San Francisco,NYC,2024-02-07,2024-02-13,108,,5,,,1682,1790
Seattle,NYC,2024-02-07,2024-02-13,119,,4,,,447,566
Seattle,NYC,2024-02-07,2024-02-10,119,,5,,,1682,1801
Chicago,NYC,2024-02-08,2024-02-15,82,,4,,,392,474
Chicago,NYC,2024-02-08,2024-02-12,82,,5,,,1416,1498
Los Angeles,NYC,2024-02-08,2024-02-13,109,,4,,,392,501
Los Angeles,NYC,2024-02-08,2024-02-15,109,,5,,,1416,1525
San Diego,NYC,2024-02-08,2024-02-12,180,,4,,,392,572
San Diego,NYC,2024-02-08,2024-02-10,180,,5,,,1416,1596
San Francisco,NYC,2024-02-08,2024-02-13,157,,4,,,392,549
San Francisco,NYC,2024-02-08,2024-02-15,157,,5,,,1416,1573
Seattle,NYC,2024-02-08,2024-02-13,177,,4,,,392,569
Seattle,NYC,2024-02-08,2024-02-10,177,,5,,,1416,1593
Chicago,NYC,2024-02-09,2024-02-10,40,,4,,,263,303
Chicago,NYC,2024-02-09,2024-02-10,40,,5,,,1131,1171
Los Angeles,NYC,2024-02-09,2024-02-11,127,,4,,,263,390
Los Angeles,NYC,2024-02-09,2024-02-10,127,,5,,,1131,1258
San Diego,NYC,2024-02-09,2024-02-14,122,,4,,,263,385
San Diego,NYC,2024-02-09,2024-02-15,122,,5,,,1131,1253
San Francisco,NYC,2024-02-09,2024-02-11,119,,4,,,263,382
San Francisco,NYC,2024-02-09,2024-02-16,119,,5,,,1131,1250
Seattle,NYC,2024-02-09,2024-02-10,177,,4,,,263,440
Seattle,NYC,2024-02-09,2024-02-13,177,,5,,,1131,1308
Chicago,NYC,2024-02-10,2024-02-12,90,,4,,,332,422
Chicago,NYC,2024-02-10,2024-02-13,90,,5,,,1310,1400
Los Angeles,NYC,2024-02-10,2024-02-16,95,,4,,,332,427
Los Angeles,NYC,2024-02-10,2024-02-11,95,,5,,,1310,1405
San Diego,NYC,2024-02-10,2024-02-11,200,,4,,,332,532
San Diego,NYC,2024-02-10,2024-02-11,200,,5,,,1310,1510
San Francisco,NYC,2024-02-10,2024-02-14,134,,4,,,332,466
San Francisco,NYC,2024-02-10,2024-02-11,134,,5,,,1310,1444
Seattle,NYC,2024-02-10,2024-02-16,126,,4,,,332,458
Seattle,NYC,2024-02-10,2024-02-16,126,,5,,,1310,1436
Chicago,NYC,2024-02-11,2024-02-13,62,,4,,,327,389
Chicago,NYC,2024-02-11,2024-02-15,62,,5,,,1627,1689
Los Angeles,NYC,2024-02-11,2024-02-12,127,,4,,,327,454
Los Angeles,NYC,2024-02-11,2024-02-18,127,,5,,,1627,1754
San Diego,NYC,2024-02-11,2024-02-13,186,,4,,,327,513
San Diego,NYC,2024-02-11,2024-02-13,186,,5,,,1627,1813
San Francisco,NYC,2024-02-11,2024-02-16,177,,4,,,327,504
San Francisco,NYC,2024-02-11,2024-02-17,177,,5,,,1627,1804
Seattle,NYC,2024-02-11,2024-02-12,165,,4,,,327,492
Seattle,NYC,2024-02-11,2024-02-18,165,,5,,,1627,1792
Chicago,NYC,2024-02-12,2024-02-19,46,,4,,,398,444
Chicago,NYC,2024-02-12,2024-02-13,46,,5,,,647,693
Los Angeles,NYC,2024-02-12,2024-02-13,89,,4,,,398,487
Los Angeles,NYC,2024-02-12,2024-02-17,89,,5,,,647,736
San Diego,NYC,2024-02-12,2024-02-17,173,,4,,,398,571
San Diego,NYC,2024-02-12,2024-02-13,173,,5,,,647,820
San Francisco,NYC,2024-02-12,2024-02-16,184,,4,,,398,582
San Francisco,NYC,2024-02-12,2024-02-17,184,,5,,,647,831
Seattle,NYC,2024-02-12,2024-02-17,157,,4,,,398,555
Seattle,NYC,2024-02-12,2024-02-19,157,,5,,,647,804
Chicago,NYC,2024-02-13,2024-02-14,117,,4,,,325,442
Chicago,NYC,2024-02-13,2024-02-18,117,,5,,,1616,1733
Los Angeles,NYC,2024-02-13,2024-02-20,116,,4,,,325,441
Los Angeles,NYC,2024-02-13,2024-02-16,116,,5,,,1616,1732
San Diego,NYC,2024-02-13,2024-02-17,186,,4,,,325,511
San Diego,NYC,2024-02-13,2024-02-18,186,,5,,,1616,1802
San Francisco,NYC,2024-02-13,2024-02-19,179,,4,,,325,504
San Francisco,NYC,2024-02-13,2024-02-14,179,,5,,,1616,1795
Seattle,NYC,2024-02-13,2024-02-16,170,,4,,,325,495
Seattle,NYC,2024-02-13,2024-02-15,170,,5,,,1616,1786
Chicago,NYC,2024-02-14,2024-02-21,78,,4,,,379,457
Chicago,NYC,2024-02-14,2024-02-18,78,,5,,,653,731
Los Angeles,NYC,2024-02-14,2024-02-18,113,,4,,,379,492
Los Angeles,NYC,2024-02-14,2024-02-21,113,,5,,,653,766
San Diego,NYC,2024-02-14,2024-02-21,150,,4,,,379,529
San Diego,NYC,2024-02-14,2024-02-21,150,,5,,,653,803
San Francisco,NYC,2024-02-14,2024-02-20,131,,4,,,379,510
San Francisco,NYC,2024-02-14,2024-02-18,131,,5,,,653,784
Seattle,NYC,2024-02-14,2024-02-20,150,,4,,,379,529
Seattle,NYC,2024-02-14,2024-02-21,150,,5,,,653,803
Chicago,NYC,2024-02-15,2024-02-21,95,,4,,,295,390
Chicago,NYC,2024-02-15,2024-02-20,95,,5,,,1319,1414
Los Angeles,NYC,2024-02-15,2024-02-16,93,,4,,,295,388
Los Angeles,NYC,2024-02-15,2024-02-17,93,,5,,,1319,1412
San Diego,NYC,2024-02-15,2024-02-19,134,,4,,,295,429
San Diego,NYC,2024-02-15,2024-02-22,134,,5,,,1319,1453
San Francisco,NYC,2024-02-15,2024-02-21,104,,4,,,295,399
San Francisco,NYC,2024-02-15,2024-02-16,104,,5,,,1319,1423
Seattle,NYC,2024-02-15,2024-02-17,149,,4,,,295,444
Seattle,NYC,2024-02-15,2024-02-16,149,,5,,,1319,1468
Chicago,NYC,2024-02-16,2024-02-22,61,,4,,,239,300
Chicago,NYC,2024-02-16,2024-02-22,61,,5,,,761,822
Los Angeles,NYC,2024-02-16,2024-02-17,119,,4,,,239,358
Los Angeles,NYC,2024-02-16,2024-02-19,119,,5,,,761,880
San Diego,NYC,2024-02-16,2024-02-18,141,,4,,,239,380
San Diego,NYC,2024-02-16,2024-02-19,141,,5,,,761,902
San Francisco,NYC,2024-02-16,2024-02-18,148,,4,,,239,387
San Francisco,NYC,2024-02-16,2024-02-22,148,,5,,,761,909
Seattle,NYC,2024-02-16,2024-02-20,129,,4,,,239,368
Seattle,NYC,2024-02-16,2024-02-18,129,,5,,,761,890
Chicago,NYC,2024-02-17,2024-02-19,44,,4,,,376,420
Chicago,NYC,2024-02-17,2024-02-18,44,,5,,,1890,1934
Los Angeles,NYC,2024-02-17,2024-02-24,95,,4,,,376,471
Los Angeles,NYC,2024-02-17,2024-02-21,95,,5,,,1890,1985
San Diego,NYC,2024-02-17,2024-02-24,195,,4,,,376,571
San Diego,NYC,2024-02-17,2024-02-20,195,,5,,,1890,2085
San Francisco,NYC,2024-02-17,2024-02-23,143,,4,,,376,519
San Francisco,NYC,2024-02-17,2024-02-22,143,,5,,,1890,2033
Seattle,NYC,2024-02-17,2024-02-22,165,,4,,,376,541
Seattle,NYC,2024-02-17,2024-02-19,165,,5,,,1890,2055
Chicago,NYC,2024-02-18,2024-02-25,72,,4,,,350,422
Chicago,NYC,2024-02-18,2024-02-19,72,,5,,,1470,1542
Los Angeles,NYC,2024-02-18,2024-02-22,87,,4,,,350,437
Los Angeles,NYC,2024-02-18,2024-02-21,87,,5,,,1470,1557
San Diego,NYC,2024-02-18,2024-02-23,171,,4,,,350,521
San Diego,NYC,2024-02-18,2024-02-22,171,,5,,,1470,1641
San Francisco,NYC,2024-02-18,2024-02-24,110,,4,,,350,460
San Francisco,NYC,2024-02-18,2024-02-24,110,,5,,,1470,1580
Seattle,NYC,2024-02-18,2024-02-25,110,,4,,,350,460
Seattle,NYC,2024-02-18,2024-02-22,110,,5,,,1470,1580
Chicago,NYC,2024-02-19,2024-02-24,111,,4,,,294,405
Chicago,NYC,2024-02-19,2024-02-23,111,,5,,,1044,1155
Los Angeles,NYC,2024-02-19,2024-02-20,101,,4,,,294,395
Los Angeles,NYC,2024-02-19,2024-02-24,101,,5,,,1044,1145
San Diego,NYC,2024-02-19,2024-02-24,164,,4,,,294,458
San Diego,NYC,2024-02-19,2024-02-23,164,,5,,,1044,1208
San Francisco,NYC,2024-02-19,2024-02-21,112,,4,,,294,406
San Francisco,NYC,2024-02-19,2024-02-22,112,,5,,,1044,1156
Seattle,NYC,2024-02-19,2024-02-21,184,,4,,,294,478
Seattle,NYC,2024-02-19,2024-02-25,184,,5,,,1044,1228
Chicago,NYC,2024-02-20,2024-02-25,95,,4,,,376,471
Chicago,NYC,2024-02-20,2024-02-27,95,,5,,,1960,2055
Los Angeles,NYC,2024-02-20,2024-02-24,104,,4,,,376,480
Los Angeles,NYC,2024-02-20,2024-02-27,104,,5,,,1960,2064
San Diego,NYC,2024-02-20,2024-02-25,167,,4,,,376,543
San Diego,NYC,2024-02-20,2024-02-21,167,,5,,,1960,2127
San Francisco,NYC,2024-02-20,2024-02-23,128,,4,,,376,504
San Francisco,NYC,2024-02-20,2024-02-26,128,,5,,,1960,2088
Seattle,NYC,2024-02-20,2024-02-24,177,,4,,,376,553
Seattle,NYC,2024-02-20,2024-02-24,177,,5,,,1960,2137
Chicago,NYC,2024-02-21,2024-02-27,75,,4,,,365,440
Chicago,NYC,2024-02-21,2024-02-24,75,,5,,,671,746
Los Angeles,NYC,2024-02-21,2024-02-25,121,,4,,,365,486
Los Angeles,NYC,2024-02-21,2024-02-23,121,,5,,,671,792
San Diego,NYC,2024-02-21,2024-02-28,156,,4,,,365,521
San Diego,NYC,2024-02-21,2024-02-24,156,,5,,,671,827
San Francisco,NYC,2024-02-21,2024-02-26,150,,4,,,365,515
San Francisco,NYC,2024-02-21,2024-02-26,150,,5,,,671,821
Seattle,NYC,2024-02-21,2024-02-26,180,,4,,,365,545
Seattle,NYC,2024-02-21,2024-02-26,180,,5,,,671,851
Chicago,NYC,2024-02-22,2024-02-25,93,,4,,,359,452
Chicago,NYC,2024-02-22,2024-02-23,93,,5,,,792,885
Los Angeles,NYC,2024-02-22,2024-02-26,105,,4,,,359,464
Los Angeles,NYC,2024-02-22,2024-02-24,105,,5,,,792,897
San Diego,NYC,2024-02-22,2024-02-26,193,,4,,,359,552
San Diego,NYC,2024-02-22,2024-02-25,193,,5,,,792,985
San Francisco,NYC,2024-02-22,2024-02-24,112,,4,,,359,471
San Francisco,NYC,2024-02-22,2024-02-29,112,,5,,,792,904
Seattle,NYC,2024-02-22,2024-02-29,163,,4,,,359,522
Seattle,NYC,2024-02-22,2024-02-27,163,,5,,,792,955
Chicago,NYC,2024-02-23,2024-02-26,120,,4,,,409,529
Chicago,NYC,2024-02-23,2024-03-01,120,,5,,,873,993
Los Angeles,NYC,2024-02-23,2024-02-29,99,,4,,,409,508
Los Angeles,NYC,2024-02-23,2024-02-25,99,,5,,,873,972
San Diego,NYC,2024-02-23,2024-02-28,177,,4,,,409,586
San Diego,NYC,2024-02-23,2024-02-28,177,,5,,,873,1050
San Francisco,NYC,2024-02-23,2024-02-26,184,,4,,,409,593
San Francisco,NYC,2024-02-23,2024-02-25,184,,5,,,873,1057
Seattle,NYC,2024-02-23,2024-02-25,132,,4,,,409,541
Seattle,NYC,2024-02-23,2024-02-29,132,,5,,,873,1005
Chicago,NYC,2024-02-24,2024-02-28,43,,4,,,367,410
Chicago,NYC,2024-02-24,2024-02-27,43,,5,,,395,438
Los Angeles,NYC,2024-02-24,2024-02-28,91,,4,,,367,458
Los Angeles,NYC,2024-02-24,2024-02-29,91,,5,,,395,486
San Diego,NYC,2024-02-24,2024-03-02,185,,4,,,367,552
San Diego,NYC,2024-02-24,2024-02-29,185,,5,,,395,580
San Francisco,NYC,2024-02-24,2024-02-26,193,,4,,,367,560
San Francisco,NYC,2024-02-24,2024-02-26,193,,5,,,395,588
Seattle,NYC,2024-02-24,2024-02-29,184,,4,,,367,551
Seattle,NYC,2024-02-24,2024-02-26,184,,5,,,395,579
Chicago,NYC,2024-02-25,2024-02-28,128,,4,,,403,531
Chicago,NYC,2024-02-25,2024-02-28,128,,5,,,1331,1459
Los Angeles,NYC,2024-02-25,2024-02-27,110,,4,,,403,513
Los Angeles,NYC,2024-02-25,2024-03-03,110,,5,,,1331,1441
San Diego,NYC,2024-02-25,2024-03-02,101,,4,,,403,504
San Diego,NYC,2024-02-25,2024-02-26,101,,5,,,1331,1432
San Francisco,NYC,2024-02-25,2024-02-27,133,,4,,,403,536
San Francisco,NYC,2024-02-25,2024-02-29,133,,5,,,1331,1464
Seattle,NYC,2024-02-25,2024-03-03,182,,4,,,403,585
Seattle,NYC,2024-02-25,2024-02-28,182,,5,,,1331,1513
Chicago,NYC,2024-02-26,2024-02-27,73,,4,,,363,436
Chicago,NYC,2024-02-26,2024-03-02,73,,5,,,1312,1385
Los Angeles,NYC,2024-02-26,2024-03-04,108,,4,,,363,471
Los Angeles,NYC,2024-02-26,2024-03-04,108,,5,,,1312,1420
San Diego,NYC,2024-02-26,2024-03-01,166,,4,,,363,529
San Diego,NYC,2024-02-26,2024-03-02,166,,5,,,1312,1478
San Francisco,NYC,2024-02-26,2024-03-02,124,,4,,,363,487
San Francisco,NYC,2024-02-26,2024-02-27,124,,5,,,1312,1436
Seattle,NYC,2024-02-26,2024-02-27,135,,4,,,363,498
Seattle,NYC,2024-02-26,2024-02-28,135,,5,,,1312,1447
Chicago,NYC,2024-02-27,2024-03-04,87,,4,,,359,446
Chicago,NYC,2024-02-27,2024-02-28,87,,5,,,1451,1538
Los Angeles,NYC,2024-02-27,2024-03-05,115,,4,,,359,474
Los Angeles,NYC,2024-02-27,2024-03-04,115,,5,,,1451,1566
San Diego,NYC,2024-02-27,2024-03-03,128,,4,,,359,487
San Diego,NYC,2024-02-27,2024-03-02,128,,5,,,1451,1579
San Francisco,NYC,2024-02-27,2024-03-03,126,,4,,,359,485
San Francisco,NYC,2024-02-27,2024-03-01,126,,5,,,1451,1577
Seattle,NYC,2024-02-27,2024-03-03,118,,4,,,359,477
Seattle,NYC,2024-02-27,2024-03-02,118,,5,,,1451,1569
Chicago,NYC,2024-02-28,2024-03-06,100,,4,,,370,470
Chicago,NYC,2024-02-28,2024-03-06,100,,5,,,935,1035
Los Angeles,NYC,2024-02-28,2024-03-05,119,,4,,,370,489
Los Angeles,NYC,2024-02-28,2024-03-04,119,,5,,,935,1054
San Diego,NYC,2024-02-28,2024-03-06,183,,4,,,370,553
San Diego,NYC,2024-02-28,2024-03-04,183,,5,,,935,1118
San Francisco,NYC,2024-02-28,2024-03-02,165,,4,,,370,535
San Francisco,NYC,2024-02-28,2024-02-29,165,,5,,,935,1100
Seattle,NYC,2024-02-28,2024-03-06,160,,4,,,370,530
Seattle,NYC,2024-02-28,2024-03-06,160,,5,,,935,1095
Chicago,NYC,2024-02-29,2024-03-07,101,,4,,,401,502
Chicago,NYC,2024-02-29,2024-03-04,101,,5,,,744,845
Los Angeles,NYC,2024-02-29,2024-03-02,95,,4,,,401,496
Los Angeles,NYC,2024-02-29,2024-03-04,95,,5,,,744,839
San Diego,NYC,2024-02-29,2024-03-07,203,,4,,,401,604
San Diego,NYC,2024-02-29,2024-03-06,203,,5,,,744,947
San Francisco,NYC,2024-02-29,2024-03-02,151,,4,,,401,552
San Francisco,NYC,2024-02-29,2024-03-03,151,,5,,,744,895
Seattle,NYC,2024-02-29,2024-03-04,130,,4,,,401,531
Seattle,NYC,2024-02-29,2024-03-07,130,,5,,,744,874
Chicago,San Diego,2024-02-01,2024-02-04,128,,4,,,416,544
Chicago,San Diego,2024-02-01,2024-02-02,128,,5,,,509,637
Los Angeles,San Diego,2024-02-01,2024-02-02,104,,4,,,416,520
Los Angeles,San Diego,2024-02-01,2024-02-08,104,,5,,,509,613
NYC,San Diego,2024-02-01,2024-02-06,119,,4,,,416,535
NYC,San Diego,2024-02-01,2024-02-05,119,,5,,,509,628
San Francisco,San Diego,2024-02-01,2024-02-05,100,,4,,,416,516
San Francisco,San Diego,2024-02-01,2024-02-02,100,,5,,,509,609
Seattle,San Diego,2024-02-01,2024-02-07,65,,4,,,416,481
Seattle,San Diego,2024-02-01,2024-02-02,65,,5,,,509,574
Chicago,San Diego,2024-02-02,2024-02-05,152,,4,,,339,491
Chicago,San Diego,2024-02-02,2024-02-05,152,,5,,,737,889
Los Angeles,San Diego,2024-02-02,2024-02-03,87,,4,,,339,426
Los Angeles,San Diego,2024-02-02,2024-02-03,87,,5,,,737,824
NYC,San Diego,2024-02-02,2024-02-07,112,,4,,,339,451
NYC,San Diego,2024-02-02,2024-02-08,112,,5,,,737,849
San Francisco,San Diego,2024-02-02,2024-02-09,108,,4,,,339,447
San Francisco,San Diego,2024-02-02,2024-02-03,108,,5,,,737,845
Seattle,San Diego,2024-02-02,2024-02-04,112,,4,,,339,451
Seattle,San Diego,2024-02-02,2024-02-04,112,,5,,,737,849
Chicago,San Diego,2024-02-03,2024-02-04,191,,4,,,354,545
Chicago,San Diego,2024-02-03,2024-02-08,191,,5,,,886,1077
Los Angeles,San Diego,2024-02-03,2024-02-05,97,,4,,,354,451
Los Angeles,San Diego,2024-02-03,2024-02-09,97,,5,,,886,983
NYC,San Diego,2024-02-03,2024-02-09,151,,4,,,354,505
NYC,San Diego,2024-02-03,2024-02-10,151,,5,,,886,1037
San Francisco,San Diego,2024-02-03,2024-02-05,63,,4,,,354,417
San Francisco,San Diego,2024-02-03,2024-02-07,63,,5,,,886,949
Seattle,San Diego,2024-02-03,2024-02-05,65,,4,,,354,419
Seattle,San Diego,2024-02-03,2024-02-07,65,,5,,,886,951
Chicago,San Diego,2024-02-04,2024-02-08,112,,4,,,346,458
Chicago,San Diego,2024-02-04,2024-02-06,112,,5,,,578,690
Los Angeles,San Diego,2024-02-04,2024-02-09,60,,4,,,346,406
Los Angeles,San Diego,2024-02-04,2024-02-10,60,,5,,,578,638
NYC,San Diego,2024-02-04,2024-02-09,144,,4,,,346,490
NYC,San Diego,2024-02-04,2024-02-06,144,,5,,,578,722
San Francisco,San Diego,2024-02-04,2024-02-09,83,,4,,,346,429
San Francisco,San Diego,2024-02-04,2024-02-10,83,,5,,,578,661
Seattle,San Diego,2024-02-04,2024-02-09,72,,4,,,346,418
Seattle,San Diego,2024-02-04,2024-02-06,72,,5,,,578,650
Chicago,San Diego,2024-02-05,2024-02-06,168,,4,,,331,499
Chicago,San Diego,2024-02-05,2024-02-08,168,,5,,,463,631
Los Angeles,San Diego,2024-02-05,2024-02-11,89,,4,,,331,420
Los Angeles,San Diego,2024-02-05,2024-02-06,89,,5,,,463,552
NYC,San Diego,2024-02-05,2024-02-06,106,,4,,,331,437
NYC,San Diego,2024-02-05,2024-02-06,106,,5,,,463,569
San Francisco,San Diego,2024-02-05,2024-02-10,53,,4,,,331,384
San Francisco,San Diego,2024-02-05,2024-02-06,53,,5,,,463,516
Seattle,San Diego,2024-02-05,2024-02-06,115,,4,,,331,446
Seattle,San Diego,2024-02-05,2024-02-08,115,,5,,,463,578
Chicago,San Diego,2024-02-06,2024-02-12,169,,4,,,408,577
Chicago,San Diego,2024-02-06,2024-02-07,169,,5,,,1276,1445
Los Angeles,San Diego,2024-02-06,2024-02-12,43,,4,,,408,451
Los Angeles,San Diego,2024-02-06,2024-02-11,43,,5,,,1276,1319
NYC,San Diego,2024-02-06,2024-02-09,122,,4,,,408,530
NYC,San Diego,2024-02-06,2024-02-07,122,,5,,,1276,1398
San Francisco,San Diego,2024-02-06,2024-02-11,63,,4,,,408,471
San Francisco,San Diego,2024-02-06,2024-02-09,63,,5,,,1276,1339
Seattle,San Diego,2024-02-06,2024-02-07,109,,4,,,408,517
Seattle,San Diego,2024-02-06,2024-02-08,109,,5,,,1276,1385
Chicago,San Diego,2024-02-07,2024-02-09,180,,4,,,404,584
Chicago,San Diego,2024-02-07,2024-02-12,180,,5,,,397,577
Los Angeles,San Diego,2024-02-07,2024-02-10,38,,4,,,404,442
Los Angeles,San Diego,2024-02-07,2024-02-13,38,,5,,,397,435
NYC,San Diego,2024-02-07,2024-02-09,116,,4,,,404,520
NYC,San Diego,2024-02-07,2024-02-12,116,,5,,,397,513
San Francisco,San Diego,2024-02-07,2024-02-14,73,,4,,,404,477
San Francisco,San Diego,2024-02-07,2024-02-14,73,,5,,,397,470
Seattle,San Diego,2024-02-07,2024-02-11,74,,4,,,404,478
Seattle,San Diego,2024-02-07,2024-02-11,74,,5,,,397,471
Chicago,San Diego,2024-02-08,2024-02-09,147,,4,,,341,488
Chicago,San Diego,2024-02-08,2024-02-15,147,,5,,,1219,1366
Los Angeles,San Diego,2024-02-08,2024-02-15,118,,4,,,341,459
Los Angeles,San Diego,2024-02-08,2024-02-11,118,,5,,,1219,1337
NYC,San Diego,2024-02-08,2024-02-09,119,,4,,,341,460
NYC,San Diego,2024-02-08,2024-02-14,119,,5,,,1219,1338
San Francisco,San Diego,2024-02-08,2024-02-09,64,,4,,,341,405
San Francisco,San Diego,2024-02-08,2024-02-14,64,,5,,,1219,1283
Seattle,San Diego,2024-02-08,2024-02-13,90,,4,,,341,431
Seattle,San Diego,2024-02-08,2024-02-10,90,,5,,,1219,1309
Chicago,San Diego,2024-02-09,2024-02-14,98,,4,,,342,440
Chicago,San Diego,2024-02-09,2024-02-10,98,,5,,,489,587
Los Angeles,San Diego,2024-02-09,2024-02-12,81,,4,,,342,423
Los Angeles,San Diego,2024-02-09,2024-02-11,81,,5,,,489,570
NYC,San Diego,2024-02-09,2024-02-16,114,,4,,,342,456
NYC,San Diego,2024-02-09,2024-02-12,114,,5,,,489,603
San Francisco,San Diego,2024-02-09,2024-02-11,114,,4,,,342,456
San Francisco,San Diego,2024-02-09,2024-02-16,114,,5,,,489,603
Seattle,San Diego,2024-02-09,2024-02-14,89,,4,,,342,431
Seattle,San Diego,2024-02-09,2024-02-16,89,,5,,,489,578
Chicago,San Diego,2024-02-10,2024-02-13,164,,4,,,362,526
Chicago,San Diego,2024-02-10,2024-02-15,164,,5,,,945,1109
Los Angeles,San Diego,2024-02-10,2024-02-14,40,,4,,,362,402
Los Angeles,San Diego,2024-02-10,2024-02-13,40,,5,,,945,985
NYC,San Diego,2024-02-10,2024-02-13,145,,4,,,362,507
NYC,San Diego,2024-02-10,2024-02-12,145,,5,,,945,1090
San Francisco,San Diego,2024-02-10,2024-02-13,140,,4,,,362,502
San Francisco,San Diego,2024-02-10,2024-02-11,140,,5,,,945,1085
Seattle,San Diego,2024-02-10,2024-02-13,122,,4,,,362,484
Seattle,San Diego,2024-02-10,2024-02-14,122,,5,,,945,1067
Chicago,San Diego,2024-02-11,2024-02-13,149,,4,,,347,496
Chicago,San Diego,2024-02-11,2024-02-18,149,,5,,,505,654
Los Angeles,San Diego,2024-02-11,2024-02-16,43,,4,,,347,390
Los Angeles,San Diego,2024-02-11,2024-02-15,43,,5,,,505,548
NYC,San Diego,2024-02-11,2024-02-16,138,,4,,,347,485
NYC,San Diego,2024-02-11,2024-02-18,138,,5,,,505,643
San Francisco,San Diego,2024-02-11,2024-02-14,97,,4,,,347,444
San Francisco,San Diego,2024-02-11,2024-02-14,97,,5,,,505,602
Seattle,San Diego,2024-02-11,2024-02-15,91,,4,,,347,438
Seattle,San Diego,2024-02-11,2024-02-14,91,,5,,,505,596
Chicago,San Diego,2024-02-12,2024-02-19,183,,4,,,341,524
Chicago,San Diego,2024-02-12,2024-02-16,183,,5,,,469,652
Los Angeles,San Diego,2024-02-12,2024-02-15,63,,4,,,341,404
Los Angeles,San Diego,2024-02-12,2024-02-17,63,,5,,,469,532
NYC,San Diego,2024-02-12,2024-02-19,116,,4,,,341,457
NYC,San Diego,2024-02-12,2024-02-18,116,,5,,,469,585
San Francisco,San Diego,2024-02-12,2024-02-18,118,,4,,,341,459
San Francisco,San Diego,2024-02-12,2024-02-17,118,,5,,,469,587
Seattle,San Diego,2024-02-12,2024-02-15,76,,4,,,341,417
Seattle,San Diego,2024-02-12,2024-02-18,76,,5,,,469,545
Chicago,San Diego,2024-02-13,2024-02-14,130,,4,,,412,542
Chicago,San Diego,2024-02-13,2024-02-16,130,,5,,,1104,1234
Los Angeles,San Diego,2024-02-13,2024-02-15,45,,4,,,412,457
Los Angeles,San Diego,2024-02-13,2024-02-19,45,,5,,,1104,1149
NYC,San Diego,2024-02-13,2024-02-15,152,,4,,,412,564
NYC,San Diego,2024-02-13,2024-02-17,152,,5,,,1104,1256
San Francisco,San Diego,2024-02-13,2024-02-18,91,,4,,,412,503
San Francisco,San Diego,2024-02-13,2024-02-14,91,,5,,,1104,1195
Seattle,San Diego,2024-02-13,2024-02-20,99,,4,,,412,511
Seattle,San Diego,2024-02-13,2024-02-19,99,,5,,,1104,1203
Chicago,San Diego,2024-02-14,2024-02-17,175,,4,,,415,590
Chicago,San Diego,2024-02-14,2024-02-18,175,,5,,,1131,1306
Los Angeles,San Diego,2024-02-14,2024-02-18,53,,4,,,415,468
Los Angeles,San Diego,2024-02-14,2024-02-16,53,,5,,,1131,1184
NYC,San Diego,2024-02-14,2024-02-16,103,,4,,,415,518
NYC,San Diego,2024-02-14,2024-02-21,103,,5,,,1131,1234
