Origin,City,Date,Flight Price,Hotel Name,Stars,Address,Amenities,Night Price($)
NYC,Los Angeles,2024-03-29,217,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Free WiFi,197
NYC,Los Angeles,2024-03-29,217,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Fitness, Parking, Pet friendly",888
NYC,Los Angeles,2024-03-29,217,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Free WiFi, Hot tub, Parking, Fitness",601
San Diego,Los Angeles,2024-03-29,126,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Fitness, Free Breakfast",236
San Diego,Los Angeles,2024-03-29,126,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Free WiFi,197
San Diego,Los Angeles,2024-03-29,126,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Fitness, Parking, Pet friendly",888
San Diego,Los Angeles,2024-03-29,126,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Free WiFi, Hot tub, Parking, Fitness",601
San Francisco,Los Angeles,2024-03-29,46,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Fitness, Free Breakfast",236
San Francisco,Los Angeles,2024-03-29,46,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Free WiFi,197
San Francisco,Los Angeles,2024-03-29,46,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Fitness, Parking, Pet friendly",888
San Francisco,Los Angeles,2024-03-29,46,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Free WiFi, Hot tub, Parking, Fitness",601
Seattle,Los Angeles,2024-03-29,131,"The Westin Bonaventure Hotel & Suites, Los Angeles",4,"404 S Figueroa St, Los Angeles, CA 90071","Pet friendly, Fitness, Free Breakfast",236
Seattle,Los Angeles,2024-03-29,131,"The Ritz-Carlton, Los Angeles",4,"900 W Olympic Blvd, Los Angeles, CA 90015",Free WiFi,197
Seattle,Los Angeles,2024-03-29,131,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Fitness, Parking, Pet friendly",888
Seattle,Los Angeles,2024-03-29,131,The LINE Hotel,5,"3515 Wilshire Blvd, Los Angeles, CA 90010","Free WiFi, Hot tub, Parking, Fitness",601
Chicago,San Francisco,2024-03-29,148,The St. Regis San Francisco,4,"125 3rd St, San Francisco, CA 94103",Fitness,169
Chicago,San Francisco,2024-03-29,148,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Pet friendly, Fitness",214
Chicago,San Francisco,2024-03-29,148,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Gym, Airport Shuttle",393
Chicago,San Francisco,2024-03-29,148,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Free Breakfast, Airport Shuttle, Free WiFi, Kitchen/Kitchenette",402
Los Angeles,San Francisco,2024-03-29,62,The St. Regis San Francisco,4,"125 3rd St, San Francisco, CA 94103",Fitness,169
Los Angeles,San Francisco,2024-03-29,62,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Pet friendly, Fitness",214
Los Angeles,San Francisco,2024-03-29,62,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Gym, Airport Shuttle",393
Los Angeles,San Francisco,2024-03-29,62,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Free Breakfast, Airport Shuttle, Free WiFi, Kitchen/Kitchenette",402
NYC,San Francisco,2024-03-29,168,The St. Regis San Francisco,4,"125 3rd St, San Francisco, CA 94103",Fitness,169
NYC,San Francisco,2024-03-29,168,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Pet friendly, Fitness",214
NYC,San Francisco,2024-03-29,168,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Gym, Airport Shuttle",393
NYC,San Francisco,2024-03-29,168,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Free Breakfast, Airport Shuttle, Free WiFi, Kitchen/Kitchenette",402
San Diego,San Francisco,2024-03-29,107,The St. Regis San Francisco,4,"125 3rd St, San Francisco, CA 94103",Fitness,169
San Diego,San Francisco,2024-03-29,107,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Pet friendly, Fitness",214
San Diego,San Francisco,2024-03-29,107,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Gym, Airport Shuttle",393
San Diego,San Francisco,2024-03-29,107,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Free Breakfast, Airport Shuttle, Free WiFi, Kitchen/Kitchenette",402
Seattle,San Francisco,2024-03-29,92,The St. Regis San Francisco,4,"125 3rd St, San Francisco, CA 94103",Fitness,169
Seattle,San Francisco,2024-03-29,92,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Pet friendly, Fitness",214
Seattle,San Francisco,2024-03-29,92,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Gym, Airport Shuttle",393
Seattle,San Francisco,2024-03-29,92,Fairmont San Francisco,5,"950 Mason St, San Francisco, CA 94108","Free Breakfast, Airport Shuttle, Free WiFi, Kitchen/Kitchenette",402
Chicago,NYC,2024-03-29,116,The Peninsula New York,4,"700 5th Ave, New York, NY 10019","Free WiFi, Hot tub",398
Chicago,NYC,2024-03-29,116,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019","Gym, Free Breakfast, Kitchen/Kitchenette",301
Chicago,NYC,2024-03-29,116,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Fitness, Airport Shuttle, Pet friendly",1694
Chicago,NYC,2024-03-29,116,"The Ritz-Carlton New York, Central Park",5,"50 Central Park S, New York, NY 10019","Free Breakfast, Kitchen/Kitchenette, Pool, Fitness, Parking",485
Los Angeles,NYC,2024-03-29,228,The Peninsula New York,4,"700 5th Ave, New York, NY 10019","Free WiFi, Hot tub",398
Los Angeles,NYC,2024-03-29,228,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019","Gym, Free Breakfast, Kitchen/Kitchenette",301
Los Angeles,NYC,2024-03-29,228,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Fitness, Airport Shuttle, Pet friendly",1694
Los Angeles,NYC,2024-03-29,228,"The Ritz-Carlton New York, Central Park",5,"50 Central Park S, New York, NY 10019","Free Breakfast, Kitchen/Kitchenette, Pool, Fitness, Parking",485
San Diego,NYC,2024-03-29,100,The Peninsula New York,4,"700 5th Ave, New York, NY 10019","Free WiFi, Hot tub",398
San Diego,NYC,2024-03-29,100,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019","Gym, Free Breakfast, Kitchen/Kitchenette",301
San Diego,NYC,2024-03-29,100,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Fitness, Airport Shuttle, Pet friendly",1694
San Diego,NYC,2024-03-29,100,"The Ritz-Carlton New York, Central Park",5,"50 Central Park S, New York, NY 10019","Free Breakfast, Kitchen/Kitchenette, Pool, Fitness, Parking",485
San Francisco,NYC,2024-03-29,201,The Peninsula New York,4,"700 5th Ave, New York, NY 10019","Free WiFi, Hot tub",398
San Francisco,NYC,2024-03-29,201,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019","Gym, Free Breakfast, Kitchen/Kitchenette",301
San Francisco,NYC,2024-03-29,201,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Fitness, Airport Shuttle, Pet friendly",1694
San Francisco,NYC,2024-03-29,201,"The Ritz-Carlton New York, Central Park",5,"50 Central Park S, New York, NY 10019","Free Breakfast, Kitchen/Kitchenette, Pool, Fitness, Parking",485
Seattle,NYC,2024-03-29,261,The Peninsula New York,4,"700 5th Ave, New York, NY 10019","Free WiFi, Hot tub",398
Seattle,NYC,2024-03-29,261,The Plaza Hotel,4,"768 5th Ave, New York, NY 10019","Gym, Free Breakfast, Kitchen/Kitchenette",301
Seattle,NYC,2024-03-29,261,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Fitness, Airport Shuttle, Pet friendly",1694
Seattle,NYC,2024-03-29,261,"The Ritz-Carlton New York, Central Park",5,"50 Central Park S, New York, NY 10019","Free Breakfast, Kitchen/Kitchenette, Pool, Fitness, Parking",485
Los Angeles,Chicago,2024-03-29,60,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Free WiFi, Fitness, Parking",198
Los Angeles,Chicago,2024-03-29,60,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Airport Shuttle, Kitchen/Kitchenette",171
Los Angeles,Chicago,2024-03-29,60,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Pool, Hot tub, Gym, Free WiFi",622
Los Angeles,Chicago,2024-03-29,60,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Parking, Gym",950
NYC,Chicago,2024-03-29,90,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Free WiFi, Fitness, Parking",198
NYC,Chicago,2024-03-29,90,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Airport Shuttle, Kitchen/Kitchenette",171
NYC,Chicago,2024-03-29,90,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Pool, Hot tub, Gym, Free WiFi",622
NYC,Chicago,2024-03-29,90,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Parking, Gym",950
San Diego,Chicago,2024-03-29,117,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Free WiFi, Fitness, Parking",198
San Diego,Chicago,2024-03-29,117,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Airport Shuttle, Kitchen/Kitchenette",171
San Diego,Chicago,2024-03-29,117,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Pool, Hot tub, Gym, Free WiFi",622
San Diego,Chicago,2024-03-29,117,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Parking, Gym",950
San Francisco,Chicago,2024-03-29,87,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Free WiFi, Fitness, Parking",198
San Francisco,Chicago,2024-03-29,87,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Airport Shuttle, Kitchen/Kitchenette",171
San Francisco,Chicago,2024-03-29,87,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Pool, Hot tub, Gym, Free WiFi",622
San Francisco,Chicago,2024-03-29,87,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Parking, Gym",950
Seattle,Chicago,2024-03-29,116,The Peninsula Chicago,4,"108 E Superior St, Chicago, IL 60611","Free WiFi, Fitness, Parking",198
Seattle,Chicago,2024-03-29,116,Four Seasons Hotel Chicago,4,"120 E Delaware Pl, Chicago, IL 60611","Parking, Airport Shuttle, Kitchen/Kitchenette",171
Seattle,Chicago,2024-03-29,116,Trump International Hotel & Tower Chicago,5,"401 N Wabash Ave, Chicago, IL 60611","Pool, Hot tub, Gym, Free WiFi",622
Seattle,Chicago,2024-03-29,116,Park Hyatt Chicago,5,"800 N Michigan Ave, Chicago, IL 60611","Kitchen/Kitchenette, Parking, Gym",950
Chicago,Seattle,2024-03-30,100,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101",Gym,208
Chicago,Seattle,2024-03-30,100,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Free WiFi,280
Chicago,Seattle,2024-03-30,100,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Parking, Gym, Airport Shuttle, Kitchen/Kitchenette",910
Chicago,Seattle,2024-03-30,100,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Free WiFi, Parking",1353
Los Angeles,Seattle,2024-03-30,85,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101",Gym,208
Los Angeles,Seattle,2024-03-30,85,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Free WiFi,280
Los Angeles,Seattle,2024-03-30,85,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Parking, Gym, Airport Shuttle, Kitchen/Kitchenette",910
Los Angeles,Seattle,2024-03-30,85,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Free WiFi, Parking",1353
NYC,Seattle,2024-03-30,172,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101",Gym,208
NYC,Seattle,2024-03-30,172,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Free WiFi,280
NYC,Seattle,2024-03-30,172,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Parking, Gym, Airport Shuttle, Kitchen/Kitchenette",910
NYC,Seattle,2024-03-30,172,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Free WiFi, Parking",1353
San Diego,Seattle,2024-03-30,71,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101",Gym,208
San Diego,Seattle,2024-03-30,71,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Free WiFi,280
San Diego,Seattle,2024-03-30,71,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Parking, Gym, Airport Shuttle, Kitchen/Kitchenette",910
San Diego,Seattle,2024-03-30,71,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Free WiFi, Parking",1353
San Francisco,Seattle,2024-03-30,143,Sheraton Grand Seattle,4,"1400 6th Ave, Seattle, WA 98101",Gym,208
San Francisco,Seattle,2024-03-30,143,Thompson Seattle,4,"110 Stewart St, Seattle, WA 98101",Free WiFi,280
San Francisco,Seattle,2024-03-30,143,The Westin Seattle,5,"1900 5th Ave, Seattle, WA 98101","Parking, Gym, Airport Shuttle, Kitchen/Kitchenette",910
San Francisco,Seattle,2024-03-30,143,Thompson Seattle,5,"110 Stewart St, Seattle, WA 98101","Kitchen/Kitchenette, Free WiFi, Parking",1353
Chicago,Los Angeles,2024-03-30,107,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Gym,281
Chicago,Los Angeles,2024-03-30,107,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Hot tub,265
Chicago,Los Angeles,2024-03-30,107,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Pet friendly, Fitness, Free WiFi, Gym",1288
Chicago,Los Angeles,2024-03-30,107,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Parking, Fitness, Pet friendly, Airport Shuttle",1243
NYC,Los Angeles,2024-03-30,215,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Gym,281
NYC,Los Angeles,2024-03-30,215,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Hot tub,265
NYC,Los Angeles,2024-03-30,215,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Pet friendly, Fitness, Free WiFi, Gym",1288
NYC,Los Angeles,2024-03-30,215,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Parking, Fitness, Pet friendly, Airport Shuttle",1243
San Diego,Los Angeles,2024-03-30,73,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Gym,281
San Diego,Los Angeles,2024-03-30,73,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Hot tub,265
San Diego,Los Angeles,2024-03-30,73,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Pet friendly, Fitness, Free WiFi, Gym",1288
San Diego,Los Angeles,2024-03-30,73,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Parking, Fitness, Pet friendly, Airport Shuttle",1243
San Francisco,Los Angeles,2024-03-30,80,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Gym,281
San Francisco,Los Angeles,2024-03-30,80,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Hot tub,265
San Francisco,Los Angeles,2024-03-30,80,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Pet friendly, Fitness, Free WiFi, Gym",1288
San Francisco,Los Angeles,2024-03-30,80,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Parking, Fitness, Pet friendly, Airport Shuttle",1243
Seattle,Los Angeles,2024-03-30,103,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Gym,281
Seattle,Los Angeles,2024-03-30,103,The LINE Hotel,4,"3515 Wilshire Blvd, Los Angeles, CA 90010",Hot tub,265
Seattle,Los Angeles,2024-03-30,103,InterContinental Los Angeles Downtown,5,"900 Wilshire Blvd, Los Angeles, CA 90017","Free Breakfast, Pet friendly, Fitness, Free WiFi, Gym",1288
Seattle,Los Angeles,2024-03-30,103,JW Marriott Los Angeles L.A. LIVE,5,"900 W Olympic Blvd, Los Angeles, CA 90015","Parking, Fitness, Pet friendly, Airport Shuttle",1243
Chicago,San Francisco,2024-03-30,92,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Gym, Fitness",172
Chicago,San Francisco,2024-03-30,92,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108",Fitness,185
Chicago,San Francisco,2024-03-30,92,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Fitness, Hot tub",1175
Chicago,San Francisco,2024-03-30,92,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Gym, Kitchen/Kitchenette, Free WiFi, Pet friendly, Fitness",867
Los Angeles,San Francisco,2024-03-30,78,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Gym, Fitness",172
Los Angeles,San Francisco,2024-03-30,78,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108",Fitness,185
Los Angeles,San Francisco,2024-03-30,78,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Fitness, Hot tub",1175
Los Angeles,San Francisco,2024-03-30,78,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Gym, Kitchen/Kitchenette, Free WiFi, Pet friendly, Fitness",867
NYC,San Francisco,2024-03-30,145,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Gym, Fitness",172
NYC,San Francisco,2024-03-30,145,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108",Fitness,185
NYC,San Francisco,2024-03-30,145,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Fitness, Hot tub",1175
NYC,San Francisco,2024-03-30,145,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Gym, Kitchen/Kitchenette, Free WiFi, Pet friendly, Fitness",867
San Diego,San Francisco,2024-03-30,79,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Gym, Fitness",172
San Diego,San Francisco,2024-03-30,79,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108",Fitness,185
San Diego,San Francisco,2024-03-30,79,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Fitness, Hot tub",1175
San Diego,San Francisco,2024-03-30,79,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Gym, Kitchen/Kitchenette, Free WiFi, Pet friendly, Fitness",867
Seattle,San Francisco,2024-03-30,88,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108","Kitchen/Kitchenette, Gym, Fitness",172
Seattle,San Francisco,2024-03-30,88,"The Ritz-Carlton, San Francisco",4,"600 Stockton St, San Francisco, CA 94108",Fitness,185
Seattle,San Francisco,2024-03-30,88,"The Ritz-Carlton, San Francisco",5,"600 Stockton St, San Francisco, CA 94108","Parking, Fitness, Hot tub",1175
Seattle,San Francisco,2024-03-30,88,Hotel Nikko San Francisco,5,"222 Mason St, San Francisco, CA 94102","Gym, Kitchen/Kitchenette, Free WiFi, Pet friendly, Fitness",867
Chicago,NYC,2024-03-30,179,"The Ritz-Carlton New York, Central Park",4,"50 Central Park S, New York, NY 10019",Airport Shuttle,288
Chicago,NYC,2024-03-30,179,The Peninsula New York,4,"700 5th Ave, New York, NY 10019",Pet friendly,241
Chicago,NYC,2024-03-30,179,"The Langham, New York, Fifth Avenue",5,"400 5th Ave, New York, NY 10018","Airport Shuttle, Pet friendly, Parking, Fitness, Free WiFi",882
Chicago,NYC,2024-03-30,179,The Plaza Hotel,5,"768 5th Ave, New York, NY 10019","Pool, Fitness, Gym, Pet friendly",750
Los Angeles,NYC,2024-03-30,237,"The Ritz-Carlton New York, Central Park",4,"50 Central Park S, New York, NY 10019",Airport Shuttle,288
Los Angeles,NYC,2024-03-30,237,The Peninsula New York,4,"700 5th Ave, New York, NY 10019",Pet friendly,241
